Date,Weekday,District,Category,Incidents
5/1/2007,Monday,Central,Burglary,1
5/1/2007,Monday,Central,Larceny,42
5/1/2007,Monday,Central,Vandalism,11
5/1/2007,Monday,Central,Vehicle Theft,6
5/1/2007,Monday,Ingleside,Burglary,7
5/1/2007,Monday,Ingleside,Larceny,18
5/1/2007,Monday,Ingleside,Stolen Property,1
5/1/2007,Monday,Ingleside,Vandalism,6
5/1/2007,Monday,Ingleside,Vehicle Theft,3
5/1/2007,Monday,Mission,Burglary,4
5/1/2007,Monday,Mission,Larceny,18
5/1/2007,Monday,Mission,Stolen Property,1
5/1/2007,Monday,Mission,Vandalism,7
5/1/2007,Monday,Mission,Vehicle Theft,2
5/1/2007,Monday,Northern,Burglary,8
5/1/2007,Monday,Northern,Larceny,55
5/1/2007,Monday,Northern,Vandalism,7
5/1/2007,Monday,Northern,Vehicle Theft,5
5/1/2007,Monday,Park,Burglary,5
5/1/2007,Monday,Park,Larceny,14
5/1/2007,Monday,Park,Vehicle Theft,1
5/1/2007,Monday,Richmond,Burglary,1
5/1/2007,Monday,Richmond,Larceny,21
5/1/2007,Monday,Richmond,Vandalism,13
5/1/2007,Monday,Richmond,Vehicle Theft,3
5/1/2007,Monday,Southern,Arson,1
5/1/2007,Monday,Southern,Burglary,7
5/1/2007,Monday,Southern,Larceny,67
5/1/2007,Monday,Southern,Stolen Property,1
5/1/2007,Monday,Southern,Vandalism,11
5/1/2007,Monday,Southern,Vehicle Theft,6
5/1/2007,Monday,Taraval,Burglary,8
5/1/2007,Monday,Taraval,Larceny,15
5/1/2007,Monday,Taraval,Vandalism,7
5/1/2007,Monday,Taraval,Vehicle Theft,11
5/1/2007,Monday,Tenderloin,Burglary,1
5/1/2007,Monday,Tenderloin,Larceny,16
5/1/2007,Monday,Tenderloin,Stolen Property,2
5/1/2007,Monday,Tenderloin,Vandalism,5
5/1/2007,Saturday,Bayview,Arson,2
5/1/2007,Saturday,Bayview,Burglary,9
5/1/2007,Saturday,Bayview,Larceny,8
5/1/2007,Saturday,Bayview,Stolen Property,2
5/1/2007,Saturday,Bayview,Vandalism,9
5/1/2007,Saturday,Bayview,Vehicle Theft,10
5/1/2007,Saturday,Central,Burglary,9
5/1/2007,Saturday,Central,Larceny,50
5/1/2007,Saturday,Central,Vandalism,11
5/1/2007,Saturday,Central,Vehicle Theft,3
5/1/2007,Saturday,Ingleside,Burglary,7
5/1/2007,Saturday,Ingleside,Larceny,7
5/1/2007,Saturday,Ingleside,Vandalism,10
5/1/2007,Saturday,Ingleside,Vehicle Theft,10
5/1/2007,Saturday,Mission,Arson,1
5/1/2007,Saturday,Mission,Burglary,6
5/1/2007,Saturday,Mission,Larceny,26
5/1/2007,Saturday,Mission,Stolen Property,1
5/1/2007,Saturday,Mission,Vandalism,16
5/1/2007,Saturday,Mission,Vehicle Theft,8
5/1/2007,Saturday,Northern,Burglary,9
5/1/2007,Saturday,Northern,Larceny,51
5/1/2007,Saturday,Northern,Vandalism,13
5/1/2007,Saturday,Northern,Vehicle Theft,3
5/1/2007,Saturday,Park,Burglary,5
5/1/2007,Saturday,Park,Larceny,14
5/1/2007,Saturday,Park,Vandalism,6
5/1/2007,Saturday,Park,Vehicle Theft,1
5/1/2007,Saturday,Richmond,Burglary,1
5/1/2007,Saturday,Richmond,Larceny,12
5/1/2007,Saturday,Richmond,Vandalism,4
5/1/2007,Saturday,Richmond,Vehicle Theft,5
5/1/2007,Saturday,Southern,Arson,1
5/1/2007,Saturday,Southern,Burglary,9
5/1/2007,Saturday,Southern,Larceny,75
5/1/2007,Saturday,Southern,Vandalism,22
5/1/2007,Saturday,Southern,Vehicle Theft,8
5/1/2007,Saturday,Taraval,Burglary,10
5/1/2007,Saturday,Taraval,Larceny,20
5/1/2007,Saturday,Taraval,Vandalism,8
5/1/2007,Saturday,Taraval,Vehicle Theft,5
5/1/2007,Saturday,Tenderloin,Burglary,3
5/1/2007,Saturday,Tenderloin,Larceny,13
5/1/2007,Saturday,Tenderloin,Stolen Property,1
5/1/2007,Saturday,Tenderloin,Vandalism,5
5/1/2007,Saturday,Tenderloin,Vehicle Theft,3
5/1/2007,Sunday,Bayview,Burglary,6
5/1/2007,Sunday,Bayview,Larceny,10
5/1/2007,Sunday,Bayview,Vandalism,10
5/1/2007,Sunday,Bayview,Vehicle Theft,8
5/1/2007,Sunday,Central,Arson,1
5/1/2007,Sunday,Central,Burglary,3
5/1/2007,Sunday,Central,Larceny,35
5/1/2007,Sunday,Central,Vandalism,13
5/1/2007,Sunday,Central,Vehicle Theft,3
5/1/2007,Sunday,Ingleside,Burglary,10
5/1/2007,Sunday,Ingleside,Larceny,8
5/1/2007,Sunday,Ingleside,Vandalism,10
5/1/2007,Sunday,Ingleside,Vehicle Theft,3
5/1/2007,Sunday,Mission,Burglary,6
5/1/2007,Sunday,Mission,Larceny,22
5/1/2007,Sunday,Mission,Stolen Property,2
5/1/2007,Sunday,Mission,Vandalism,10
5/1/2007,Sunday,Mission,Vehicle Theft,9
5/1/2007,Sunday,Northern,Burglary,5
5/1/2007,Sunday,Northern,Larceny,42
5/1/2007,Sunday,Northern,Stolen Property,1
5/1/2007,Sunday,Northern,Vandalism,7
5/1/2007,Sunday,Northern,Vehicle Theft,5
5/1/2007,Sunday,Park,Burglary,2
5/1/2007,Sunday,Park,Larceny,10
5/1/2007,Sunday,Park,Vandalism,4
5/1/2007,Sunday,Park,Vehicle Theft,5
5/1/2007,Sunday,Richmond,Arson,1
5/1/2007,Sunday,Richmond,Burglary,1
5/1/2007,Sunday,Richmond,Larceny,14
5/1/2007,Sunday,Richmond,Vandalism,11
5/1/2007,Sunday,Richmond,Vehicle Theft,1
5/1/2007,Sunday,Southern,Arson,1
5/1/2007,Sunday,Southern,Burglary,2
5/1/2007,Sunday,Southern,Larceny,67
5/1/2007,Sunday,Southern,Stolen Property,3
5/1/2007,Sunday,Southern,Vandalism,19
5/1/2007,Sunday,Southern,Vehicle Theft,9
5/1/2007,Sunday,Taraval,Burglary,2
5/1/2007,Sunday,Taraval,Larceny,18
5/1/2007,Sunday,Taraval,Vandalism,15
5/1/2007,Sunday,Taraval,Vehicle Theft,9
5/1/2007,Sunday,Tenderloin,Burglary,1
5/1/2007,Sunday,Tenderloin,Larceny,22
5/1/2007,Sunday,Tenderloin,Stolen Property,1
5/1/2007,Sunday,Tenderloin,Vandalism,5
5/1/2007,Sunday,Tenderloin,Vehicle Theft,2
5/1/2007,Thursday,Bayview,Arson,1
5/1/2007,Thursday,Bayview,Burglary,5
5/1/2007,Thursday,Bayview,Larceny,15
5/1/2007,Thursday,Bayview,Stolen Property,2
5/1/2007,Thursday,Bayview,Vandalism,10
5/1/2007,Thursday,Bayview,Vehicle Theft,6
5/1/2007,Thursday,Central,Arson,2
5/1/2007,Thursday,Central,Burglary,15
5/1/2007,Thursday,Central,Larceny,63
5/1/2007,Thursday,Central,Vandalism,13
5/1/2007,Thursday,Central,Vehicle Theft,3
5/1/2007,Thursday,Ingleside,Burglary,10
5/1/2007,Thursday,Ingleside,Larceny,19
5/1/2007,Thursday,Ingleside,Stolen Property,1
5/1/2007,Thursday,Ingleside,Vandalism,15
5/1/2007,Thursday,Ingleside,Vehicle Theft,7
5/1/2007,Thursday,Mission,Arson,1
5/1/2007,Thursday,Mission,Burglary,11
5/1/2007,Thursday,Mission,Larceny,38
5/1/2007,Thursday,Mission,Stolen Property,1
5/1/2007,Thursday,Mission,Vandalism,6
5/1/2007,Thursday,Mission,Vehicle Theft,3
5/1/2007,Thursday,Northern,Burglary,8
5/1/2007,Thursday,Northern,Larceny,48
5/1/2007,Thursday,Northern,Stolen Property,1
5/1/2007,Thursday,Northern,Vandalism,8
5/1/2007,Thursday,Northern,Vehicle Theft,6
5/1/2007,Thursday,Park,Burglary,3
5/1/2007,Thursday,Park,Larceny,16
5/1/2007,Thursday,Park,Vandalism,3
5/1/2007,Thursday,Park,Vehicle Theft,4
5/1/2007,Thursday,Richmond,Burglary,9
5/1/2007,Thursday,Richmond,Larceny,9
5/1/2007,Thursday,Richmond,Vandalism,7
5/1/2007,Thursday,Richmond,Vehicle Theft,8
5/1/2007,Thursday,Southern,Burglary,10
5/1/2007,Thursday,Southern,Larceny,82
5/1/2007,Thursday,Southern,Vandalism,11
5/1/2007,Thursday,Southern,Vehicle Theft,5
5/1/2007,Thursday,Taraval,Burglary,5
5/1/2007,Thursday,Taraval,Larceny,20
5/1/2007,Thursday,Taraval,Vandalism,8
5/1/2007,Thursday,Taraval,Vehicle Theft,3
5/1/2007,Thursday,Tenderloin,Burglary,5
5/1/2007,Thursday,Tenderloin,Larceny,20
5/1/2007,Thursday,Tenderloin,Stolen Property,1
5/1/2007,Thursday,Tenderloin,Vandalism,3
5/1/2007,Thursday,Tenderloin,Vehicle Theft,1
5/1/2007,Tuesday,Bayview,Burglary,10
5/1/2007,Tuesday,Bayview,Larceny,16
5/1/2007,Tuesday,Bayview,Vandalism,14
5/1/2007,Tuesday,Bayview,Vehicle Theft,7
5/1/2007,Tuesday,Central,Burglary,5
5/1/2007,Tuesday,Central,Larceny,55
5/1/2007,Tuesday,Central,Stolen Property,3
5/1/2007,Tuesday,Central,Vandalism,10
5/1/2007,Tuesday,Central,Vehicle Theft,8
5/1/2007,Tuesday,Ingleside,Burglary,6
5/1/2007,Tuesday,Ingleside,Larceny,24
5/1/2007,Tuesday,Ingleside,Stolen Property,1
5/1/2007,Tuesday,Ingleside,Vandalism,18
5/1/2007,Tuesday,Ingleside,Vehicle Theft,6
5/1/2007,Tuesday,Mission,Burglary,4
5/1/2007,Tuesday,Mission,Larceny,39
5/1/2007,Tuesday,Mission,Stolen Property,2
5/1/2007,Tuesday,Mission,Vandalism,12
5/1/2007,Tuesday,Mission,Vehicle Theft,9
5/1/2007,Tuesday,Northern,Arson,4
5/1/2007,Tuesday,Northern,Burglary,12
5/1/2007,Tuesday,Northern,Larceny,66
5/1/2007,Tuesday,Northern,Vandalism,9
5/1/2007,Tuesday,Northern,Vehicle Theft,8
5/1/2007,Tuesday,Park,Burglary,3
5/1/2007,Tuesday,Park,Larceny,24
5/1/2007,Tuesday,Park,Vandalism,8
5/1/2007,Tuesday,Park,Vehicle Theft,2
5/1/2007,Tuesday,Richmond,Arson,5
5/1/2007,Tuesday,Richmond,Burglary,3
5/1/2007,Tuesday,Richmond,Larceny,12
5/1/2007,Tuesday,Richmond,Vandalism,7
5/1/2007,Tuesday,Richmond,Vehicle Theft,6
5/1/2007,Tuesday,Southern,Burglary,10
5/1/2007,Tuesday,Southern,Larceny,81
5/1/2007,Tuesday,Southern,Stolen Property,2
5/1/2007,Tuesday,Southern,Vandalism,13
5/1/2007,Tuesday,Southern,Vehicle Theft,2
5/1/2007,Tuesday,Taraval,Burglary,7
5/1/2007,Tuesday,Taraval,Larceny,17
5/1/2007,Tuesday,Taraval,Vandalism,10
5/1/2007,Tuesday,Taraval,Vehicle Theft,8
5/1/2007,Tuesday,Tenderloin,Burglary,2
5/1/2007,Tuesday,Tenderloin,Larceny,22
5/1/2007,Tuesday,Tenderloin,Stolen Property,2
5/1/2007,Tuesday,Tenderloin,Vandalism,4
5/1/2007,Wednesday,Bayview,Arson,1
5/1/2007,Wednesday,Bayview,Burglary,5
5/1/2007,Wednesday,Bayview,Larceny,16
5/1/2007,Wednesday,Bayview,Vandalism,12
5/1/2007,Wednesday,Bayview,Vehicle Theft,13
5/1/2007,Wednesday,Central,Burglary,7
5/1/2007,Wednesday,Central,Larceny,56
5/1/2007,Wednesday,Central,Vandalism,4
5/1/2007,Wednesday,Central,Vehicle Theft,2
5/1/2007,Wednesday,Ingleside,Burglary,5
5/1/2007,Wednesday,Ingleside,Larceny,20
5/1/2007,Wednesday,Ingleside,Vandalism,15
5/1/2007,Wednesday,Ingleside,Vehicle Theft,9
5/1/2007,Wednesday,Mission,Arson,1
5/1/2007,Wednesday,Mission,Burglary,9
5/1/2007,Wednesday,Mission,Larceny,35
5/1/2007,Wednesday,Mission,Stolen Property,3
5/1/2007,Wednesday,Mission,Vandalism,13
5/1/2007,Wednesday,Mission,Vehicle Theft,5
5/1/2007,Wednesday,Northern,Burglary,11
5/1/2007,Wednesday,Northern,Larceny,50
5/1/2007,Wednesday,Northern,Stolen Property,1
5/1/2007,Wednesday,Northern,Vandalism,7
5/1/2007,Wednesday,Northern,Vehicle Theft,9
5/1/2007,Wednesday,Park,Burglary,4
5/1/2007,Wednesday,Park,Larceny,13
5/1/2007,Wednesday,Park,Vandalism,5
5/1/2007,Wednesday,Park,Vehicle Theft,5
5/1/2007,Wednesday,Richmond,Burglary,13
5/1/2007,Wednesday,Richmond,Larceny,14
5/1/2007,Wednesday,Richmond,Vandalism,9
5/1/2007,Wednesday,Richmond,Vehicle Theft,4
5/1/2007,Wednesday,Southern,Burglary,4
5/1/2007,Wednesday,Southern,Larceny,81
5/1/2007,Wednesday,Southern,Stolen Property,2
5/1/2007,Wednesday,Southern,Vandalism,14
5/1/2007,Wednesday,Southern,Vehicle Theft,6
5/1/2007,Wednesday,Taraval,Burglary,7
5/1/2007,Wednesday,Taraval,Larceny,26
5/1/2007,Wednesday,Taraval,Vandalism,3
5/1/2007,Wednesday,Taraval,Vehicle Theft,10
5/1/2007,Wednesday,Tenderloin,Burglary,1
5/1/2007,Wednesday,Tenderloin,Larceny,21
5/1/2007,Wednesday,Tenderloin,Stolen Property,1
5/1/2007,Wednesday,Tenderloin,Vandalism,2
5/1/2007,Wednesday,Tenderloin,Vehicle Theft,4
6/1/2007,Friday,Bayview,Burglary,11
6/1/2007,Friday,Bayview,Larceny,29
6/1/2007,Friday,Bayview,Stolen Property,2
6/1/2007,Friday,Bayview,Vandalism,15
6/1/2007,Friday,Bayview,Vehicle Theft,14
6/1/2007,Friday,Central,Arson,1
6/1/2007,Friday,Central,Burglary,7
6/1/2007,Friday,Central,Larceny,47
6/1/2007,Friday,Central,Vandalism,14
6/1/2007,Friday,Central,Vehicle Theft,7
6/1/2007,Friday,Ingleside,Arson,1
6/1/2007,Friday,Ingleside,Burglary,11
6/1/2007,Friday,Ingleside,Larceny,20
6/1/2007,Friday,Ingleside,Stolen Property,1
6/1/2007,Friday,Ingleside,Vandalism,10
6/1/2007,Friday,Ingleside,Vehicle Theft,18
6/1/2007,Friday,Mission,Burglary,6
6/1/2007,Friday,Mission,Larceny,53
6/1/2007,Friday,Mission,Stolen Property,2
6/1/2007,Friday,Mission,Vandalism,13
6/1/2007,Friday,Mission,Vehicle Theft,8
6/1/2007,Friday,Northern,Burglary,11
6/1/2007,Friday,Northern,Larceny,45
6/1/2007,Friday,Northern,Stolen Property,1
6/1/2007,Friday,Northern,Vandalism,11
6/1/2007,Friday,Northern,Vehicle Theft,13
6/1/2007,Friday,Park,Burglary,3
6/1/2007,Friday,Park,Larceny,24
6/1/2007,Friday,Park,Vandalism,11
6/1/2007,Friday,Park,Vehicle Theft,6
6/1/2007,Friday,Richmond,Larceny,17
